state,date,weekday,total_deaths,change,lag1_change,lag2_change,lag3_change,lag4_change,lag5_change,lag6_change,lag7_change,lag8_change,lag9_change,lag10_change,lag11_change,lag12_change,lag13_change,lag14_change,retail_rec,grocery_pharm,parks,transit,workplace,residential,driving,rollmean_retail_rec,rollmean_grocery_pharm,rollmean_parks,rollmean_transit,rollmean_workplace,rollmean_residential,rollmean_driving,retail_rec_lag14,grocery_pharm_lag14,parks_lag14,transit_lag14,workplace_lag14,residential_lag14,driving_lag14,retail_rec_lag21,grocery_pharm_lag21,parks_lag21,transit_lag21,workplace_lag21,residential_lag21,driving_lag21,first_death,day_no
Alabama,2020-03-31,Tuesday,23,13,0,6,0,3,0,1,0,0,0,0,0,0,0,0,-36,-11,-23,-26,-40,17,65.71,-33.142857142857146,-2.2857142857142856,10.857142857142858,-25.714285714285715,-35.714285714285715,13.571428571428571,70.20571428571428,1.1428571428571428,21,30.571428571428573,5.857142857142857,-3.857142857142857,1.5714285714285714,117.54142857142857,9.428571428571429,6,29.285714285714285,9.571428571428571,2.4285714285714284,-0.42857142857142855,128.5857142857143,2020-03-25,6
Alabama,2020-04-01,Wednesday,27,4,13,0,6,0,3,0,1,0,0,0,0,0,0,0,-25,5,19,-20,-39,14,72.21,-33.857142857142854,-0.8571428571428571,8.285714285714286,-26.857142857142858,-36.285714285714285,13.857142857142858,68.89,-2.142857142857143,21.714285714285715,32.285714285714285,4.428571428571429,-7.142857142857143,2.857142857142857,113.55857142857143,9.857142857142858,7.142857142857143,34.285714285714285,10.285714285714286,2.5714285714285716,-0.7142857142857143,129.86142857142858,2020-03-25,7
Alabama,2020-04-02,Thursday,32,5,4,13,0,6,0,3,0,1,0,0,0,0,0,0,-32,3,12,-25,-39,16,74.02,-35.142857142857146,-1.5714285714285714,5.428571428571429,-28.285714285714285,-36.857142857142854,14.285714285714286,67.75285714285714,-6.428571428571429,20.714285714285715,30,2.142857142857143,-10.857142857142858,4.428571428571429,107.99857142857142,10.285714285714286,9.428571428571429,40.42857142857143,10.857142857142858,2.4285714285714284,-1,130.69571428571427,2020-03-25,8
Alabama,2020-04-03,Friday,38,6,5,4,13,0,6,0,3,0,1,0,0,0,0,0,-29,12,17,-29,-40,16,81.15,-35.714285714285715,-1.5714285714285714,4.428571428571429,-28.857142857142858,-37.285714285714285,14.571428571428571,67.23428571428572,-11.285714285714286,17.571428571428573,27.285714285714285,-0.8571428571428571,-14.714285714285714,6.428571428571429,101.27285714285715,10,13.428571428571429,40,10.428571428571429,1.8571428571428572,-0.8571428571428571,128.59714285714284,2020-03-25,9
Alabama,2020-04-04,Saturday,44,6,6,5,4,13,0,6,0,3,0,1,0,0,0,0,-41,8,4,-33,-26,11,63.88,-36.142857142857146,-1.5714285714285714,5.571428571428571,-29.571428571428573,-37.57142857142857,14.714285714285714,67.10285714285715,-16.428571428571427,14.285714285714286,20.857142857142858,-4.428571428571429,-17.571428571428573,7.571428571428571,92.84428571428572,8.428571428571429,16.285714285714285,38.857142857142854,9.571428571428571,1.4285714285714286,-0.5714285714285714,125.90285714285714,2020-03-25,10
Alabama,2020-04-05,Sunday,45,1,6,6,5,4,13,0,6,0,3,0,1,0,0,0,-50,-18,-1,-40,-36,12,47.43,-37.714285714285715,-3.5714285714285716,2.7142857142857144,-31,-38.142857142857146,15.142857142857142,66.38142857142857,-21.142857142857142,11,18.857142857142858,-8.428571428571429,-20.857142857142858,8.571428571428571,87.37857142857143,5.714285714285714,17.428571428571427,33.285714285714285,7.571428571428571,0.42857142857142855,-0.14285714285714285,123.72428571428571,2020-03-25,11
Alabama,2020-04-06,Monday,49,4,1,6,6,5,4,13,0,6,0,3,0,1,0,0,-37,-10,3,-29,-41,16,66.24,-38.142857142857146,-4.571428571428571,1.7142857142857142,-31.857142857142858,-38.714285714285715,15.428571428571429,66.38714285714286,-25.571428571428573,6.714285714285714,14.142857142857142,-11.857142857142858,-24.142857142857142,10,82.61285714285715,4,19.714285714285715,30,6.571428571428571,-1.2857142857142858,0.5714285714285714,121.13714285714286,2020-03-25,12
Alabama,2020-04-07,Tuesday,64,15,4,1,6,6,5,4,13,0,6,0,3,0,1,0,-39,-11,-15,-31,-42,18,64.79,-38.857142857142854,-6.857142857142857,-0.14285714285714285,-33,-39.857142857142854,16,66.36857142857143,-28.571428571428573,3.5714285714285716,11.142857142857142,-14.285714285714286,-26.571428571428573,11.142857142857142,79.22571428571429,1.1428571428571428,21,30.571428571428573,5.857142857142857,-3.857142857142857,1.5714285714285714,117.54142857142857,2020-03-25,13
Alabama,2020-04-08,Wednesday,66,2,15,4,1,6,6,5,4,13,0,6,0,3,0,1,-36,-9,-1,-30,-43,17,67.16,-38.57142857142857,-7.571428571428571,0.8571428571428571,-33.285714285714285,-40.285714285714285,15.857142857142858,67.28714285714285,-30.714285714285715,1.1428571428571428,10.714285714285714,-16,-28.571428571428573,11.857142857142858,76.79,-2.142857142857143,21.714285714285715,32.285714285714285,4.428571428571429,-7.142857142857143,2.857142857142857,113.55857142857143,2020-03-25,14
Alabama,2020-04-09,Thursday,70,4,2,15,4,1,6,6,5,4,13,0,6,0,3,0,-35,-4,5,-31,-43,18,74.06,-40.57142857142857,-11.714285714285714,-6.142857142857143,-34.857142857142854,-41.57142857142857,16,65.94285714285715,-32.142857142857146,-1.4285714285714286,11.428571428571429,-17.571428571428573,-30.142857142857142,12.428571428571429,74.87142857142857,-6.428571428571429,20.714285714285715,30,2.142857142857143,-10.857142857142858,4.428571428571429,107.99857142857142,2020-03-25,15
Alabama,2020-04-10,Friday,80,10,4,2,15,4,1,6,6,5,4,13,0,6,0,3,-34,-4,4,-37,-48,20,81.02,-39.714285714285715,-11.857142857142858,-7,-34.857142857142854,-41.57142857142857,15.857142857142858,66.99428571428571,-32.57142857142857,-3.142857142857143,14.714285714285714,-19,-31.285714285714285,12.714285714285714,73.14,-11.285714285714286,17.571428571428573,27.285714285714285,-0.8571428571428571,-14.714285714285714,6.428571428571429,101.27285714285715,2020-03-25,16
Alabama,2020-04-11,Saturday,92,12,10,4,2,15,4,1,6,6,5,4,13,0,6,0,-39,3,11,-35,-29,10,70.31,-38.42857142857143,-11.428571428571429,-4.428571428571429,-34.285714285714285,-41.285714285714285,15.571428571428571,68.63714285714286,-32.714285714285715,-4.142857142857143,16.428571428571427,-20.714285714285715,-32.142857142857146,12.857142857142858,72.02857142857142,-16.428571428571427,14.285714285714286,20.857142857142858,-4.428571428571429,-17.571428571428573,7.571428571428571,92.84428571428572,2020-03-25,17
Alabama,2020-04-12,Sunday,93,1,12,10,4,2,15,4,1,6,6,5,4,13,0,6,-64,-47,-50,-51,-45,13,38.02,-36,-10.428571428571429,-2.857142857142857,-33.42857142857143,-40.857142857142854,15.285714285714286,70.54142857142857,-32.857142857142854,-5,18.857142857142858,-21.857142857142858,-32.857142857142854,12.857142857142858,71.89285714285714,-21.142857142857142,11,18.857142857142858,-8.428571428571429,-20.857142857142858,8.571428571428571,87.37857142857143,2020-03-25,18
Alabama,2020-04-13,Monday,99,6,1,12,10,4,2,15,4,1,6,6,5,4,13,0,-31,-11,-3,-29,-41,15,73.6,-34.714285714285715,-10.285714285714286,-2.5714285714285716,-32.857142857142854,-40.285714285714285,15,72,-32.857142857142854,-5.571428571428571,21.857142857142858,-22.285714285714285,-33.57142857142857,12.857142857142858,72.15857142857143,-25.571428571428573,6.714285714285714,14.142857142857142,-11.857142857142858,-24.142857142857142,10,82.61285714285715,2020-03-25,19
Alabama,2020-04-14,Tuesday,114,15,6,1,12,10,4,2,15,4,1,6,6,5,4,13,-30,-8,3,-27,-40,16,76.29,-34,-10.857142857142858,-0.42857142857142855,-31.857142857142858,-39.142857142857146,14.571428571428571,73.82857142857142,-33.42857142857143,-6.428571428571429,18,-23.428571428571427,-34.42857142857143,13.142857142857142,71.49571428571429,-28.571428571428573,3.5714285714285716,11.142857142857142,-14.285714285714286,-26.571428571428573,11.142857142857142,79.22571428571429,2020-03-25,20
Alabama,2020-04-15,Wednesday,118,4,15,6,1,12,10,4,2,15,4,1,6,6,5,4,-19,-2,10,-24,-40,15,80.49,-33.142857142857146,-12,-0.2857142857142857,-30.571428571428573,-38.42857142857143,14.428571428571429,75.74428571428571,-33,-5.142857142857143,15.571428571428571,-24.142857142857142,-34.857142857142854,13.285714285714286,71.11142857142858,-30.714285714285715,1.1428571428571428,10.714285714285714,-16,-28.571428571428573,11.857142857142858,76.79,2020-03-25,21
Alabama,2020-04-16,Thursday,133,15,4,15,6,1,12,10,4,2,15,4,1,6,6,5,-26,-3,7,-27,-39,16,84.27,-30.428571428571427,-8.714285714285714,0.5714285714285714,-29.714285714285715,-37.285714285714285,14.285714285714286,77.88428571428571,-33.285714285714285,-4.285714285714286,12.714285714285714,-25,-35.285714285714285,13.571428571428571,70.60285714285715,-32.142857142857146,-1.4285714285714286,11.428571428571429,-17.571428571428573,-30.142857142857142,12.428571428571429,74.87142857142857,2020-03-25,22
Alabama,2020-04-17,Friday,148,15,15,4,15,6,1,12,10,4,2,15,4,1,6,6,-29,-8,19,-30,-40,17,93.82,-29.285714285714285,-8,2.857142857142857,-29.142857142857142,-37,14.142857142857142,79.63428571428571,-33.142857142857146,-2.2857142857142856,10.857142857142858,-25.714285714285715,-35.714285714285715,13.571428571428571,70.20571428571428,-32.57142857142857,-3.142857142857143,14.714285714285714,-19,-31.285714285714285,12.714285714285714,73.14,2020-03-25,23
Alabama,2020-04-18,Saturday,153,5,15,15,4,15,6,1,12,10,4,2,15,4,1,6,-33,-5,12,-26,-24,9,83.72,-28.285714285714285,-7.428571428571429,5,-28.571428571428573,-36.714285714285715,14,81.13142857142857,-33.857142857142854,-0.8571428571428571,8.285714285714286,-26.857142857142858,-36.285714285714285,13.857142857142858,68.89,-32.714285714285715,-4.142857142857143,16.428571428571427,-20.714285714285715,-32.142857142857146,12.857142857142858,72.02857142857142,2020-03-25,24
Alabama,2020-04-19,Sunday,157,4,5,15,15,4,15,6,1,12,10,4,2,15,4,1,-45,-24,-44,-45,-37,12,53,-28.857142857142858,-7.571428571428571,5.428571428571429,-28.285714285714285,-36.714285714285715,14,82.00999999999999,-35.142857142857146,-1.5714285714285714,5.428571428571429,-28.285714285714285,-36.857142857142854,14.285714285714286,67.75285714285714,-32.857142857142854,-5,18.857142857142858,-21.857142857142858,-32.857142857142854,12.857142857142858,71.89285714285714,2020-03-25,25
Alabama,2020-04-20,Monday,163,6,4,5,15,15,4,15,6,1,12,10,4,2,15,4,-23,-6,13,-25,-39,14,85.85,-30.142857142857142,-9,0,-29.142857142857142,-37.142857142857146,14.571428571428571,81.11285714285714,-35.714285714285715,-1.5714285714285714,4.428571428571429,-28.857142857142858,-37.285714285714285,14.571428571428571,67.23428571428572,-32.857142857142854,-5.571428571428571,21.857142857142858,-22.285714285714285,-33.57142857142857,12.857142857142858,72.15857142857143,2020-03-25,26
Alabama,2020-04-21,Tuesday,183,20,6,4,5,15,15,4,15,6,1,12,10,4,2,15,-23,-4,18,-23,-38,15,86.77,-29.714285714285715,-8.428571428571429,0.42857142857142855,-28.571428571428573,-37,14.428571428571429,82.56142857142856,-36.142857142857146,-1.5714285714285714,5.571428571428571,-29.571428571428573,-37.57142857142857,14.714285714285714,67.10285714285715,-33.42857142857143,-6.428571428571429,18,-23.428571428571427,-34.42857142857143,13.142857142857142,71.49571428571429,2020-03-25,27
Alabama,2020-04-22,Wednesday,196,13,20,6,4,5,15,15,4,15,6,1,12,10,4,2,-23,-3,13,-22,-40,15,86.64,-29.428571428571427,-8.142857142857142,1.1428571428571428,-28.142857142857142,-36.857142857142854,14.428571428571429,83.70428571428572,-37.714285714285715,-3.5714285714285716,2.7142857142857144,-31,-38.142857142857146,15.142857142857142,66.38142857142857,-33,-5.142857142857143,15.571428571428571,-24.142857142857142,-34.857142857142854,13.285714285714286,71.11142857142858,2020-03-25,28
Alabama,2020-04-23,Thursday,202,6,13,20,6,4,5,15,15,4,15,6,1,12,10,4,-35,-13,-31,-33,-42,20,77.99,-27.285714285714285,-5.714285714285714,9.571428571428571,-25.857142857142858,-36,13.857142857142858,86.41714285714285,-38.142857142857146,-4.571428571428571,1.7142857142857142,-31.857142857142858,-38.714285714285715,15.428571428571429,66.38714285714286,-33.285714285714285,-4.285714285714286,12.714285714285714,-25,-35.285714285714285,13.571428571428571,70.60285714285715,2020-03-25,29
Alabama,2020-04-24,Friday,209,7,6,13,20,6,4,5,15,15,4,15,6,1,12,10,-26,-4,22,-26,-39,16,103.96,-26.857142857142858,-5.428571428571429,10.571428571428571,-25.285714285714285,-35.714285714285715,13.857142857142858,86.95857142857143,-38.857142857142854,-6.857142857142857,-0.14285714285714285,-33,-39.857142857142854,16,66.36857142857143,-33.142857142857146,-2.2857142857142856,10.857142857142858,-25.714285714285715,-35.714285714285715,13.571428571428571,70.20571428571428,2020-03-25,30
Alabama,2020-04-25,Saturday,209,0,7,6,13,20,6,4,5,15,15,4,15,6,1,12,-31,-3,17,-23,-23,9,91.72,-26.571428571428573,-5.142857142857143,11.142857142857142,-24.857142857142858,-35.57142857142857,12.857142857142858,87.71142857142857,-38.57142857142857,-7.571428571428571,0.8571428571428571,-33.285714285714285,-40.285714285714285,15.857142857142858,67.28714285714285,-33.857142857142854,-0.8571428571428571,8.285714285714286,-26.857142857142858,-36.285714285714285,13.857142857142858,68.89,2020-03-25,31
Alabama,2020-04-26,Sunday,219,10,0,7,6,13,20,6,4,5,15,15,4,15,6,1,-30,-7,15,-29,-31,8,71.99,-26.428571428571427,-5.285714285714286,7.714285714285714,-25.142857142857142,-35.42857142857143,13,87.51571428571428,-40.57142857142857,-11.714285714285714,-6.142857142857143,-34.857142857142854,-41.57142857142857,16,65.94285714285715,-35.142857142857146,-1.5714285714285714,5.428571428571429,-28.285714285714285,-36.857142857142854,14.285714285714286,67.75285714285714,2020-03-25,32
Alabama,2020-04-27,Monday,228,9,10,0,7,6,13,20,6,4,5,15,15,4,15,6,-20,-4,20,-21,-37,14,89.64,-24,-3,14.285714285714286,-23,-34.714285714285715,12.142857142857142,90.97428571428571,-39.714285714285715,-11.857142857142858,-7,-34.857142857142854,-41.57142857142857,15.857142857142858,66.99428571428571,-35.714285714285715,-1.5714285714285714,4.428571428571429,-28.857142857142858,-37.285714285714285,14.571428571428571,67.23428571428572,2020-03-25,33
Alabama,2020-04-28,Tuesday,242,14,9,10,0,7,6,13,20,6,4,5,15,15,4,15,-21,-2,22,-20,-37,8,92.04,-22.571428571428573,-1.5714285714285714,16.714285714285715,-21.714285714285715,-34.285714285714285,11.714285714285714,93.25,-38.42857142857143,-11.428571428571429,-4.428571428571429,-34.285714285714285,-41.285714285714285,15.571428571428571,68.63714285714286,-36.142857142857146,-1.5714285714285714,5.571428571428571,-29.571428571428573,-37.57142857142857,14.714285714285714,67.10285714285715,2020-03-25,34
Alabama,2020-04-29,Wednesday,256,14,14,9,10,0,7,6,13,20,6,4,5,15,15,4,-22,-4,-11,-24,-39,16,85.27,-21.142857142857142,0,23,-20,-33.857142857142854,11.285714285714286,95.91571428571429,-36,-10.428571428571429,-2.857142857142857,-33.42857142857143,-40.857142857142854,15.285714285714286,70.54142857142857,-37.714285714285715,-3.5714285714285716,2.7142857142857144,-31,-38.142857142857146,15.142857142857142,66.38142857142857,2020-03-25,35
Alabama,2020-04-30,Thursday,272,16,14,14,9,10,0,7,6,13,20,6,4,5,15,15,-18,3,15,-18,-37,14,102.2,-19.714285714285715,1.5714285714285714,28.285714285714285,-18.428571428571427,-33.285714285714285,11,98.25142857142858,-34.714285714285715,-10.285714285714286,-2.5714285714285716,-32.857142857142854,-40.285714285714285,15,72,-38.142857142857146,-4.571428571428571,1.7142857142857142,-31.857142857142858,-38.714285714285715,15.428571428571429,66.38714285714286,2020-03-25,36
Alabama,2020-05-01,Friday,289,17,16,14,14,9,10,0,7,6,13,20,6,4,5,15,-16,6,39,-17,-36,13,119.89,-18.428571428571427,3,29,-17.571428571428573,-32.714285714285715,10.571428571428571,100.39,-34,-10.857142857142858,-0.42857142857142855,-31.857142857142858,-39.142857142857146,14.571428571428571,73.82857142857142,-38.857142857142854,-6.857142857142857,-0.14285714285714285,-33,-39.857142857142854,16,66.36857142857143,2020-03-25,37
Alabama,2020-05-02,Saturday,288,-1,17,16,14,14,9,10,0,7,6,13,20,6,4,5,-21,8,61,-11,-20,6,110.38,-17.142857142857142,4.571428571428571,28.142857142857142,-16.714285714285715,-32.142857142857146,11.142857142857142,102.49142857142857,-33.142857142857146,-12,-0.2857142857142857,-30.571428571428573,-38.42857142857143,14.428571428571429,75.74428571428571,-38.57142857142857,-7.571428571428571,0.8571428571428571,-33.285714285714285,-40.285714285714285,15.857142857142858,67.28714285714285,2020-03-25,38
Alabama,2020-05-03,Sunday,290,2,-1,17,16,14,14,9,10,0,7,6,13,20,6,4,-20,4,52,-18,-27,6,88.34,-15.571428571428571,6.285714285714286,34.42857142857143,-14.857142857142858,-31.428571428571427,10.571428571428571,106.17,-30.428571428571427,-8.714285714285714,0.5714285714285714,-29.714285714285715,-37.285714285714285,14.285714285714286,77.88428571428571,-40.57142857142857,-11.714285714285714,-6.142857142857143,-34.857142857142854,-41.57142857142857,16,65.94285714285715,2020-03-25,39
Alabama,2020-05-04,Monday,298,8,2,-1,17,16,14,14,9,10,0,7,6,13,20,6,-11,6,25,-15,-33,11,104.61,-15.142857142857142,7,37,-14,-31,10.285714285714286,108.38571428571429,-29.285714285714285,-8,2.857142857142857,-29.142857142857142,-37,14.142857142857142,79.63428571428571,-39.714285714285715,-11.857142857142858,-7,-34.857142857142854,-41.57142857142857,15.857142857142858,66.99428571428571,2020-03-25,40
Alabama,2020-05-05,Tuesday,315,17,8,2,-1,17,16,14,14,9,10,0,7,6,13,20,-12,9,16,-14,-33,12,106.75,-16,6.285714285714286,31.285714285714285,-14,-30.857142857142858,10.571428571428571,109.04285714285714,-28.285714285714285,-7.428571428571429,5,-28.571428571428573,-36.714285714285715,14,81.13142857142857,-38.42857142857143,-11.428571428571429,-4.428571428571429,-34.285714285714285,-41.285714285714285,15.571428571428571,68.63714285714286,2020-03-25,41
Alabama,2020-05-06,Wednesday,343,28,17,8,2,-1,17,16,14,14,9,10,0,7,6,13,-11,8,33,-11,-34,12,111.02,-15.142857142857142,8,28.142857142857142,-12.857142857142858,-30.571428571428573,10.428571428571429,111.07571428571428,-28.857142857142858,-7.571428571428571,5.428571428571429,-28.285714285714285,-36.714285714285715,14,82.00999999999999,-36,-10.428571428571429,-2.857142857142857,-33.42857142857143,-40.857142857142854,15.285714285714286,70.54142857142857,2020-03-25,42
Alabama,2020-05-07,Thursday,369,26,28,17,8,2,-1,17,16,14,14,9,10,0,7,6,-15,8,33,-12,-34,12,117.71,-15,9.285714285714286,28.285714285714285,-11.714285714285714,-30,10.142857142857142,111.42428571428572,-30.142857142857142,-9,0,-29.142857142857142,-37.142857142857146,14.571428571428571,81.11285714285714,-34.714285714285715,-10.285714285714286,-2.5714285714285716,-32.857142857142854,-40.285714285714285,15,72,2020-03-25,43
Alabama,2020-05-08,Friday,383,14,26,28,17,8,2,-1,17,16,14,14,9,10,0,7,-22,1,-1,-17,-35,15,124.49,-15,8.571428571428571,29.428571428571427,-10.714285714285714,-29.714285714285715,10,112.56,-29.714285714285715,-8.428571428571429,0.42857142857142855,-28.571428571428573,-37,14.428571428571429,82.56142857142856,-34,-10.857142857142858,-0.42857142857142855,-31.857142857142858,-39.142857142857146,14.571428571428571,73.82857142857142,2020-03-25,44
Alabama,2020-05-09,Saturday,390,7,14,26,28,17,8,2,-1,17,16,14,14,9,10,0,-15,20,39,-3,-18,5,124.61,-14.571428571428571,7.857142857142857,31.142857142857142,-10,-29.285714285714285,9.857142857142858,113.722,-29.428571428571427,-8.142857142857142,1.1428571428571428,-28.142857142857142,-36.857142857142854,14.428571428571429,83.70428571428572,-33.142857142857146,-12,-0.2857142857142857,-30.571428571428573,-38.42857142857143,14.428571428571429,75.74428571428571,2020-03-25,45
Alabama,2020-05-10,Sunday,393,3,7,14,26,28,17,8,2,-1,17,16,14,14,9,10,-19,13,53,-10,-23,4,90.78,-13.714285714285714,7.428571428571429,33,-9.571428571428571,-28.857142857142858,9.571428571428571,116.606,-27.285714285714285,-5.714285714285714,9.571428571428571,-25.857142857142858,-36,13.857142857142858,86.41714285714285,-30.428571428571427,-8.714285714285714,0.5714285714285714,-29.714285714285715,-37.285714285714285,14.285714285714286,77.88428571428571,2020-03-25,46
Alabama,2020-05-11,Monday,403,10,3,7,14,26,28,17,8,2,-1,17,16,14,14,9,-11,1,33,-8,-31,10,NA,-13,7,33.714285714285715,-9.428571428571429,-28.428571428571427,9.428571428571429,120.012,-26.857142857142858,-5.428571428571429,10.571428571428571,-25.285714285714285,-35.714285714285715,13.857142857142858,86.95857142857143,-29.285714285714285,-8,2.857142857142857,-29.142857142857142,-37,14.142857142857142,79.63428571428571,2020-03-25,47
Alabama,2020-05-12,Tuesday,435,32,10,3,7,14,26,28,17,8,2,-1,17,16,14,14,-9,4,28,-9,-30,11,NA,-11.714285714285714,7,40.42857142857143,-8.714285714285714,-28,8.857142857142858,125.694,-26.571428571428573,-5.142857142857143,11.142857142857142,-24.857142857142858,-35.57142857142857,12.857142857142858,87.71142857142857,-28.285714285714285,-7.428571428571429,5,-28.571428571428573,-36.714285714285715,14,81.13142857142857,2020-03-25,48
Alabama,2020-05-13,Wednesday,450,15,32,10,3,7,14,26,28,17,8,2,-1,17,16,14,-5,5,46,-8,-31,10,125.44,-11.714285714285714,5.285714285714286,45,-8.857142857142858,-27.428571428571427,8.714285714285714,130.028,-26.428571428571427,-5.285714285714286,7.714285714285714,-25.142857142857142,-35.42857142857143,13,87.51571428571428,-28.857142857142858,-7.571428571428571,5.428571428571429,-28.285714285714285,-36.714285714285715,14,82.00999999999999,2020-03-25,49
Alabama,2020-05-14,Thursday,473,23,15,32,10,3,7,14,26,28,17,8,2,-1,17,16,-10,5,38,-11,-31,11,134.74,-11.571428571428571,3.2857142857142856,41.714285714285715,-9.142857142857142,-27.142857142857142,9,133.836,-24,-3,14.285714285714286,-23,-34.714285714285715,12.142857142857142,90.97428571428571,-30.142857142857142,-9,0,-29.142857142857142,-37.142857142857146,14.571428571428571,81.11285714285714,2020-03-25,50
Alabama,2020-05-15,Friday,483,10,23,15,32,10,3,7,14,26,28,17,8,2,-1,17,-13,1,46,-12,-32,11,152.9,-11.142857142857142,3.2857142857142856,39.285714285714285,-9.714285714285714,-26.857142857142858,9,132.895,-22.571428571428573,-1.5714285714285714,16.714285714285715,-21.714285714285715,-34.285714285714285,11.714285714285714,93.25,-29.714285714285715,-8.428571428571429,0.42857142857142855,-28.571428571428573,-37,14.428571428571429,82.56142857142856,2020-03-25,51
Alabama,2020-05-16,Saturday,485,2,10,23,15,32,10,3,7,14,26,28,17,8,2,-1,-15,8,71,-4,-14,4,146.28,-10.714285714285714,3.5714285714285716,40.285714285714285,-9.857142857142858,-26.571428571428573,8.857142857142858,132.92714285714285,-21.142857142857142,0,23,-20,-33.857142857142854,11.285714285714286,95.91571428571429,-29.428571428571427,-8.142857142857142,1.1428571428571428,-28.142857142857142,-36.857142857142854,14.428571428571429,83.70428571428572,2020-03-25,52
Alabama,2020-05-17,Sunday,488,3,2,10,23,15,32,10,3,7,14,26,28,17,8,2,-18,-1,30,-12,-21,6,109.82,-10.142857142857142,3.857142857142857,40,-9.285714285714286,-26.428571428571427,8.714285714285714,134.59714285714287,-19.714285714285715,1.5714285714285714,28.285714285714285,-18.428571428571427,-33.285714285714285,11,98.25142857142858,-27.285714285714285,-5.714285714285714,9.571428571428571,-25.857142857142858,-36,13.857142857142858,86.41714285714285,2020-03-25,53
Alabama,2020-05-18,Monday,489,1,3,2,10,23,15,32,10,3,7,14,26,28,17,8,-8,1,16,-12,-29,10,128.19,-9.428571428571429,4.428571428571429,40.285714285714285,-8.285714285714286,-26.285714285714285,8.571428571428571,136.81142857142856,-18.428571428571427,3,29,-17.571428571428573,-32.714285714285715,10.571428571428571,100.39,-26.857142857142858,-5.428571428571429,10.571428571428571,-25.285714285714285,-35.714285714285715,13.857142857142858,86.95857142857143,2020-03-25,54
Alabama,2020-05-19,Tuesday,504,15,1,3,2,10,23,15,32,10,3,7,14,26,28,17,-6,6,35,-10,-28,10,133.12,-9.142857142857142,4.857142857142857,39.42857142857143,-7,-26.285714285714285,8.571428571428571,139.91714285714286,-17.142857142857142,4.571428571428571,28.142857142857142,-16.714285714285715,-32.142857142857146,11.142857142857142,102.49142857142857,-26.571428571428573,-5.142857142857143,11.142857142857142,-24.857142857142858,-35.57142857142857,12.857142857142858,87.71142857142857,2020-03-25,55
